ID_Vehicle,type,capacity,capacity_unit,consumption_rate,consumption_rate_unit,charge_efficiency,charge_power_max,charge_power_max_unit,discharge_efficiency,discharge_power_max,discharge_power_max_unit,charge_bidirectional,id_parking_at_home_profile,id_distance_profile
199973891,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199973891,199973891
199973991,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199973991,199973991
199974091,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199974091,199974091
199974191,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199974191,199974191
199974231,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199974231,199974231
199974311,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199974311,199974311
199974312,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199974312,199974312
199974631,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199974631,199974631
199974691,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199974691,199974691
199974751,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199974751,199974751
199974851,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199974851,199974851
199974971,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199974971,199974971
199975051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199975051,199975051
199975052,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199975052,199975052
199975191,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199975191,199975191
199975271,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199975271,199975271
199975451,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,199975451,199975451
199975871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199975871,199975871
199976311,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199976311,199976311
199976371,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,199976371,199976371
199976791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199976791,199976791
199976871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199976871,199976871
199976931,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,199976931,199976931
200070031,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200070031,200070031
200070091,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200070091,200070091
200070131,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200070131,200070131
200070371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200070371,200070371
200070471,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200070471,200070471
