bc_index,building_categories_index,climate_region_index,Af,gebaudebauweise_fbw,Hop,Htr_w,Hve,CM_factor,Am_factor,Tset,average_effective_area_wind_west_east_red_cool,average_effective_area_wind_south_red_cool,average_effective_area_wind_north_red_cool,spec_int_gains_cool_watt,hwb_norm,user_profile
DUE to the large number of rows the FULL data are exported in binary format only (Total number of rows: 5970)
6.600000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.714987182617187500e+02,3.000000000000000000e+01,3.621529846191406250e+02,2.037544555664062500e+02,1.616655578613281250e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.497413063049316406e+01,8.048219680786132812e+00,6.859034538269042969e+00,4.250000000000000000e+00,1.370999298095703125e+02,3.100000000000000000e+01
6.700000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.766006469726562500e+02,3.000000000000000000e+01,3.666289367675781250e+02,2.148473510742187500e+02,1.631087951660156250e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.773998069763183594e+01,9.908915519714355469e+00,7.778561592102050781e+00,4.250000000000000000e+00,1.365381317138671875e+02,3.100000000000000000e+01
6.800000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.766006469726562500e+02,3.000000000000000000e+01,3.666289367675781250e+02,2.148473510742187500e+02,1.631087951660156250e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.773998069763183594e+01,9.908915519714355469e+00,7.778561592102050781e+00,4.250000000000000000e+00,1.365381317138671875e+02,3.100000000000000000e+01
6.900000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.424171142578125000e+02,2.500000000000000000e+01,2.878127441406250000e+02,1.824007873535156250e+02,1.534389495849609375e+02,1.811949005126953125e+02,2.833333253860473633e+00,2.000000000000000000e+01,1.150193881988525391e+01,6.052411079406738281e+00,5.388902664184570312e+00,4.250000000000000000e+00,1.235790023803710938e+02,3.100000000000000000e+01
7.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.456914062500000000e+02,1.500000000000000000e+01,2.446705474853515625e+02,1.689193725585937500e+02,1.543651733398437500e+02,1.144147644042968750e+02,2.500000000000000000e+00,2.000000000000000000e+01,1.153660297393798828e+01,6.070652008056640625e+00,5.405143737792968750e+00,4.250000000000000000e+00,1.085565643310546875e+02,3.100000000000000000e+01
7.100000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.663622558593750000e+03,6.000000000000000000e+01,1.796029296875000000e+03,7.790130615234375000e+02,4.706055908203125000e+02,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,4.296748733520507812e+01,2.400009155273437500e+01,1.884022521972656250e+01,4.250000000000000000e+00,2.223722991943359375e+02,3.100000000000000000e+01
7.200000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.663622558593750000e+03,6.000000000000000000e+01,1.252297851562500000e+03,5.807814941406250000e+02,4.706055908203125000e+02,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,3.642993164062500000e+01,1.958017539978027344e+01,1.668705749511718750e+01,4.250000000000000000e+00,1.576132049560546875e+02,3.100000000000000000e+01
7.300000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.663622558593750000e+03,6.000000000000000000e+01,1.879210449218750000e+03,7.873311767578125000e+02,4.706055908203125000e+02,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,4.296748733520507812e+01,2.400009155273437500e+01,1.884022521972656250e+01,4.250000000000000000e+00,2.303002929687500000e+02,3.100000000000000000e+01
7.400000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.663622558593750000e+03,6.000000000000000000e+01,1.445201416015625000e+03,4.896584472656250000e+02,4.706055908203125000e+02,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,3.642993164062500000e+01,1.958017539978027344e+01,1.668705749511718750e+01,4.250000000000000000e+00,1.668657531738281250e+02,3.100000000000000000e+01
7.500000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.330901855468750000e+03,5.000000000000000000e+01,1.561781982421875000e+03,6.616718139648437500e+02,3.764855346679687500e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,3.623527145385742188e+01,2.023971939086914062e+01,1.588830757141113281e+01,4.250000000000000000e+00,2.396797485351562500e+02,3.100000000000000000e+01
7.600000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.330901855468750000e+03,5.000000000000000000e+01,1.561781982421875000e+03,5.403533325195312500e+02,3.764855346679687500e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,3.623527145385742188e+01,2.023971939086914062e+01,1.588830757141113281e+01,4.250000000000000000e+00,2.257494812011718750e+02,3.100000000000000000e+01
7.700000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.330901855468750000e+03,5.000000000000000000e+01,9.638900146484375000e+02,4.603443908691406250e+02,3.764855346679687500e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,3.072202873229980469e+01,1.651232147216796875e+01,1.407250118255615234e+01,4.250000000000000000e+00,1.514842224121093750e+02,3.100000000000000000e+01
7.800000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.330901855468750000e+03,5.000000000000000000e+01,1.628327148437500000e+03,6.683262939453125000e+02,3.764855346679687500e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,3.623527145385742188e+01,2.023971939086914062e+01,1.588830757141113281e+01,4.250000000000000000e+00,2.476093139648437500e+02,3.100000000000000000e+01
7.900000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.330901855468750000e+03,5.000000000000000000e+01,1.628327148437500000e+03,6.683262939453125000e+02,3.764855346679687500e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,3.623527145385742188e+01,2.023971939086914062e+01,1.588830757141113281e+01,4.250000000000000000e+00,2.476093139648437500e+02,3.100000000000000000e+01
8.000000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.330901855468750000e+03,5.000000000000000000e+01,1.147539794921875000e+03,3.786189575195312500e+02,3.764855346679687500e+02,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,3.072202873229980469e+01,1.651232147216796875e+01,1.407250118255615234e+01,4.250000000000000000e+00,1.632482147216796875e+02,3.100000000000000000e+01
8.100000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.376531616210937500e+03,3.000000000000000000e+01,1.281509521484375000e+03,5.877126464843750000e+02,3.893932495117187500e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,3.294273757934570312e+01,1.840062713623046875e+01,1.444460868835449219e+01,4.250000000000000000e+00,1.957723083496093750e+02,3.100000000000000000e+01
8.200000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.376531616210937500e+03,3.000000000000000000e+01,8.918612060546875000e+02,4.200705261230468750e+02,3.893932495117187500e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,2.793045806884765625e+01,1.501192188262939453e+01,1.279379653930664062e+01,4.250000000000000000e+00,1.372986602783203125e+02,3.100000000000000000e+01
8.300000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.539536254882812500e+03,3.000000000000000000e+01,1.310075561523437500e+03,6.170180664062500000e+02,4.355040283203125000e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,3.483866500854492188e+01,1.945962715148925781e+01,1.527592945098876953e+01,4.250000000000000000e+00,1.811393127441406250e+02,3.100000000000000000e+01
8.400000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.539536254882812500e+03,3.000000000000000000e+01,9.368610839843750000e+02,4.241733093261718750e+02,4.355040283203125000e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,2.953792190551757812e+01,1.587589359283447266e+01,1.353010940551757812e+01,4.250000000000000000e+00,1.277406387329101562e+02,3.100000000000000000e+01
8.500000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.539536254882812500e+03,3.000000000000000000e+01,8.598842773437500000e+02,4.164756164550781250e+02,4.355040283203125000e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,2.953792190551757812e+01,1.587589359283447266e+01,1.353010940551757812e+01,4.250000000000000000e+00,1.198267059326171875e+02,3.100000000000000000e+01
8.600000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.721229248046875000e+03,3.000000000000000000e+01,1.138450073242187500e+03,5.946368408203125000e+02,4.869013061523437500e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,3.746149063110351562e+01,2.092464256286621094e+01,1.642597770690917969e+01,4.250000000000000000e+00,1.452420501708984375e+02,3.100000000000000000e+01
8.700000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.721229248046875000e+03,3.000000000000000000e+01,1.138450073242187500e+03,5.946368408203125000e+02,4.869013061523437500e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,3.746149063110351562e+01,2.092464256286621094e+01,1.642597770690917969e+01,4.250000000000000000e+00,1.452420501708984375e+02,3.100000000000000000e+01
8.800000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.721229248046875000e+03,3.000000000000000000e+01,9.410679931640625000e+02,4.494746704101562500e+02,4.869013061523437500e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,3.176168060302734375e+01,1.707110786437988281e+01,1.454872322082519531e+01,4.250000000000000000e+00,1.173694152832031250e+02,3.100000000000000000e+01
8.900000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.765934448242187500e+03,3.000000000000000000e+01,7.982656250000000000e+02,4.609535522460937500e+02,4.995475463867187500e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,3.794486618041992188e+01,2.119463729858398438e+01,1.663792610168457031e+01,4.250000000000000000e+00,1.012199554443359375e+02,3.100000000000000000e+01
9.000000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.765934448242187500e+03,3.000000000000000000e+01,7.982656250000000000e+02,4.609535522460937500e+02,4.995475463867187500e+02,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,3.794486618041992188e+01,2.119463729858398438e+01,1.663792610168457031e+01,4.250000000000000000e+00,1.012199554443359375e+02,3.100000000000000000e+01
9.100000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.661907592773437500e+03,2.500000000000000000e+01,6.285470581054687500e+02,3.915044860839843750e+02,4.701204223632812500e+02,1.811949005126953125e+02,2.833333253860473633e+00,2.000000000000000000e+01,2.460696220397949219e+01,1.294837856292724609e+01,1.152888488769531250e+01,4.250000000000000000e+00,9.218474578857421875e+01,3.100000000000000000e+01
9.200000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.661907592773437500e+03,1.500000000000000000e+01,5.303767700195312500e+02,3.611468505859375000e+02,4.701204223632812500e+02,1.144147644042968750e+02,2.500000000000000000e+00,2.000000000000000000e+01,2.460696220397949219e+01,1.294837856292724609e+01,1.152888488769531250e+01,4.250000000000000000e+00,8.149478149414062500e+01,3.100000000000000000e+01
9.300000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.011040039062500000e+02,6.000000000000000000e+01,4.307302856445312500e+02,1.648600921630859375e+02,5.688829803466796875e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,9.777662277221679688e+00,4.876295089721679688e+00,2.679545640945434570e+00,4.250000000000000000e+00,2.974799804687500000e+02,1.000000000000000000e+00
9.400000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.011040039062500000e+02,6.000000000000000000e+01,2.906148071289062500e+02,1.216196517944335938e+02,5.688829803466796875e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,8.289978981018066406e+00,3.978264093399047852e+00,2.373311996459960938e+00,4.250000000000000000e+00,1.983629608154296875e+02,1.000000000000000000e+00
9.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.011040039062500000e+02,6.000000000000000000e+01,4.508406982421875000e+02,1.668711395263671875e+02,5.688829803466796875e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,9.777662277221679688e+00,4.876295089721679688e+00,2.679545640945434570e+00,4.250000000000000000e+00,3.094468688964843750e+02,1.000000000000000000e+00
9.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.011040039062500000e+02,6.000000000000000000e+01,2.596024475097656250e+02,7.579530334472656250e+01,5.688829803466796875e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,8.289978981018066406e+00,3.978264093399047852e+00,2.373311996459960938e+00,4.250000000000000000e+00,1.554493255615234375e+02,1.000000000000000000e+00
9.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.289128265380859375e+02,6.000000000000000000e+01,3.267369995117187500e+02,1.309239196777343750e+02,3.646686172485351562e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,7.888007640838623047e+00,3.933890581130981445e+00,2.161690235137939453e+00,4.250000000000000000e+00,3.534745483398437500e+02,1.000000000000000000e+00
9.800000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.289128265380859375e+02,6.000000000000000000e+01,2.166682434082031250e+02,9.633697509765625000e+01,3.646686172485351562e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,6.687837600708007812e+00,3.209415197372436523e+00,1.914639949798583984e+00,4.250000000000000000e+00,2.312802581787109375e+02,1.000000000000000000e+00
9.900000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.289128265380859375e+02,6.000000000000000000e+01,3.396282653808593750e+02,1.322130432128906250e+02,3.646686172485351562e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,7.888007640838623047e+00,3.933890581130981445e+00,2.161690235137939453e+00,4.250000000000000000e+00,3.654583129882812500e+02,1.000000000000000000e+00
1.000000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.289128265380859375e+02,6.000000000000000000e+01,1.832366943359375000e+02,5.648425292968750000e+01,3.646686172485351562e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,6.687837600708007812e+00,3.209415197372436523e+00,1.914639949798583984e+00,4.250000000000000000e+00,1.675717620849609375e+02,1.000000000000000000e+00
1.010000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.356540527343750000e+02,5.000000000000000000e+01,3.540043029785156250e+02,1.361867980957031250e+02,3.837382125854492188e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,8.091622352600097656e+00,4.035436630249023438e+00,2.217490434646606445e+00,4.250000000000000000e+00,3.633915405273437500e+02,1.000000000000000000e+00
1.020000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.356540527343750000e+02,5.000000000000000000e+01,3.540043029785156250e+02,1.119980621337890625e+02,3.837382125854492188e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,8.091622352600097656e+00,4.035436630249023438e+00,2.217490434646606445e+00,4.250000000000000000e+00,3.425809326171875000e+02,1.000000000000000000e+00
1.030000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.356540527343750000e+02,5.000000000000000000e+01,1.539475555419921875e+02,8.796093750000000000e+01,3.837382125854492188e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,6.860471725463867188e+00,3.292260408401489258e+00,1.964062929153442383e+00,4.250000000000000000e+00,1.614632110595703125e+02,1.000000000000000000e+00
1.040000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.356540527343750000e+02,5.000000000000000000e+01,3.675697021484375000e+02,1.375433349609375000e+02,3.837382125854492188e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,8.091622352600097656e+00,4.035436630249023438e+00,2.217490434646606445e+00,4.250000000000000000e+00,3.754082336425781250e+02,1.000000000000000000e+00
1.050000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.356540527343750000e+02,5.000000000000000000e+01,3.675697021484375000e+02,1.375433349609375000e+02,3.837382125854492188e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,8.091622352600097656e+00,4.035436630249023438e+00,2.217490434646606445e+00,4.250000000000000000e+00,3.754082336425781250e+02,1.000000000000000000e+00
1.060000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.356540527343750000e+02,5.000000000000000000e+01,1.911752014160156250e+02,5.693238830566406250e+01,3.837382125854492188e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,6.860471725463867188e+00,3.292260408401489258e+00,1.964062929153442383e+00,4.250000000000000000e+00,1.659376678466796875e+02,1.000000000000000000e+00
1.070000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.442523193359375000e+02,3.000000000000000000e+01,2.990895690917968750e+02,1.257207183837890625e+02,4.080609512329101562e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,7.692237377166748047e+00,3.836256027221679688e+00,2.108039855957031250e+00,4.250000000000000000e+00,2.951751708984375000e+02,1.000000000000000000e+00
1.080000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.442523193359375000e+02,3.000000000000000000e+01,1.524665679931640625e+02,8.423112487792968750e+01,4.080609512329101562e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,6.521853923797607422e+00,3.129761695861816406e+00,1.867121100425720215e+00,4.250000000000000000e+00,1.525312957763671875e+02,1.000000000000000000e+00
1.090000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.541106719970703125e+02,3.000000000000000000e+01,2.965295715332031250e+02,1.286845550537109375e+02,4.359482574462890625e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,7.950741767883300781e+00,3.965177297592163086e+00,2.178882360458374023e+00,4.250000000000000000e+00,2.755297851562500000e+02,1.000000000000000000e+00
1.100000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.541106719970703125e+02,3.000000000000000000e+01,1.904167327880859375e+02,8.638316345214843750e+01,4.359482574462890625e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,6.741026878356933594e+00,3.234940290451049805e+00,1.929867386817932129e+00,4.250000000000000000e+00,1.699103546142578125e+02,1.000000000000000000e+00
1.110000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.541106719970703125e+02,3.000000000000000000e+01,1.595945892333984375e+02,8.330094909667968750e+01,4.359482574462890625e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,6.741026878356933594e+00,3.234940290451049805e+00,1.929867386817932129e+00,4.250000000000000000e+00,1.464746246337890625e+02,1.000000000000000000e+00
1.120000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.632796173095703125e+02,3.000000000000000000e+01,2.484426269531250000e+02,1.202139739990234375e+02,4.618854141235351562e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,8.322551727294921875e+00,4.150605201721191406e+00,2.280776023864746094e+00,4.250000000000000000e+00,2.189814453125000000e+02,1.000000000000000000e+00
1.130000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.632796173095703125e+02,3.000000000000000000e+01,2.484426269531250000e+02,1.202139739990234375e+02,4.618854141235351562e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,8.322551727294921875e+00,4.150605201721191406e+00,2.280776023864746094e+00,4.250000000000000000e+00,2.189814453125000000e+02,1.000000000000000000e+00
1.140000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.632796173095703125e+02,3.000000000000000000e+01,1.678427429199218750e+02,8.727493286132812500e+01,4.618854141235351562e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,7.056264877319335938e+00,3.386219263076782227e+00,2.020115852355957031e+00,4.250000000000000000e+00,1.452961730957031250e+02,1.000000000000000000e+00
1.150000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.659294891357421875e+02,3.000000000000000000e+01,1.717074584960937500e+02,9.241112518310546875e+01,4.693813323974609375e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,8.389814376831054688e+00,4.184150218963623047e+00,2.299209117889404297e+00,4.250000000000000000e+00,1.444244842529296875e+02,1.000000000000000000e+00
1.160000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.659294891357421875e+02,3.000000000000000000e+01,1.717074584960937500e+02,9.241112518310546875e+01,4.693813323974609375e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,8.389814376831054688e+00,4.184150218963623047e+00,2.299209117889404297e+00,4.250000000000000000e+00,1.444244842529296875e+02,1.000000000000000000e+00
1.170000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.695548858642578125e+02,2.500000000000000000e+01,1.421741638183593750e+02,8.182443237304687500e+01,4.796368408203125000e+01,1.811949005126953125e+02,2.833333253860473633e+00,2.000000000000000000e+01,5.669365406036376953e+00,2.663629531860351562e+00,1.660136342048645020e+00,4.250000000000000000e+00,1.266976470947265625e+02,1.000000000000000000e+00
1.180000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.695548858642578125e+02,1.500000000000000000e+01,1.207506561279296875e+02,7.545664215087890625e+01,4.796368408203125000e+01,1.144147644042968750e+02,2.500000000000000000e+00,2.000000000000000000e+01,5.669365406036376953e+00,2.663629531860351562e+00,1.660136342048645020e+00,4.250000000000000000e+00,1.109824218750000000e+02,1.000000000000000000e+00
1.190000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.552686767578125000e+02,6.000000000000000000e+01,5.094968566894531250e+02,1.943604125976562500e+02,7.221040344238281250e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.151371479034423828e+01,5.742095947265625000e+00,3.155307054519653320e+00,4.250000000000000000e+00,2.772385253906250000e+02,1.000000000000000000e+00
1.200000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.552686767578125000e+02,6.000000000000000000e+01,3.465410766601562500e+02,1.436462554931640625e+02,7.221040344238281250e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,9.761889457702636719e+00,4.684617042541503906e+00,2.794700622558593750e+00,4.250000000000000000e+00,1.864702301025390625e+02,1.000000000000000000e+00
1.210000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.552686767578125000e+02,6.000000000000000000e+01,5.350236816406250000e+02,1.969130859375000000e+02,7.221040344238281250e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.151371479034423828e+01,5.742095947265625000e+00,3.155307054519653320e+00,4.250000000000000000e+00,2.891939697265625000e+02,1.000000000000000000e+00
1.220000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.552686767578125000e+02,6.000000000000000000e+01,3.201650390625000000e+02,9.269790649414062500e+01,7.221040344238281250e+01,3.984153747558593750e+02,3.500000000000000000e+00,2.000000000000000000e+01,9.761889457702636719e+00,4.684617042541503906e+00,2.794700622558593750e+00,4.250000000000000000e+00,1.524142303466796875e+02,1.000000000000000000e+00
1.230000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,4.998772583007812500e+02,1.866435241699218750e+02,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.097139644622802734e+01,5.471631526947021484e+00,3.006685733795166016e+00,4.250000000000000000e+00,2.995426330566406250e+02,1.000000000000000000e+00
1.240000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,4.998772583007812500e+02,1.538461303710937500e+02,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.097139644622802734e+01,5.471631526947021484e+00,3.006685733795166016e+00,4.250000000000000000e+00,2.830469970703125000e+02,1.000000000000000000e+00
1.250000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,2.236708068847656250e+02,1.207592468261718750e+02,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,9.302084922790527344e+00,4.463962078094482422e+00,2.663064718246459961e+00,4.250000000000000000e+00,1.373603820800781250e+02,1.000000000000000000e+00
1.260000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,5.230560302734375000e+02,1.889613952636718750e+02,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.097139644622802734e+01,5.471631526947021484e+00,3.006685733795166016e+00,4.250000000000000000e+00,3.115358886718750000e+02,1.000000000000000000e+00
1.270000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,5.230560302734375000e+02,1.889613952636718750e+02,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,1.097139644622802734e+01,5.471631526947021484e+00,3.006685733795166016e+00,4.250000000000000000e+00,3.115358886718750000e+02,1.000000000000000000e+00
1.280000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.317877197265625000e+02,5.000000000000000000e+01,2.953775329589843750e+02,8.440980529785156250e+01,6.556810760498046875e+01,3.381216430664062500e+02,3.500000000000000000e+00,2.000000000000000000e+01,9.302084922790527344e+00,4.463962078094482422e+00,2.663064718246459961e+00,4.250000000000000000e+00,1.536219482421875000e+02,1.000000000000000000e+00
1.290000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.310041961669921875e+02,3.000000000000000000e+01,4.112806091308593750e+02,1.668945312500000000e+02,6.534646606445312500e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.009714698791503906e+01,5.035627841949462891e+00,2.767099857330322266e+00,4.250000000000000000e+00,2.525144348144531250e+02,1.000000000000000000e+00
1.300000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.310041961669921875e+02,3.000000000000000000e+01,2.129222717285156250e+02,1.118440780639648438e+02,6.534646606445312500e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,8.560853958129882812e+00,4.108253955841064453e+00,2.450860023498535156e+00,4.250000000000000000e+00,1.329147033691406250e+02,1.000000000000000000e+00
1.310000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.493569946289062500e+02,3.000000000000000000e+01,4.104821777343750000e+02,1.717151489257812500e+02,7.053810119628906250e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,1.049057960510253906e+01,5.231840133666992188e+00,2.874919176101684570e+00,4.250000000000000000e+00,2.348808898925781250e+02,1.000000000000000000e+00
1.320000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.493569946289062500e+02,3.000000000000000000e+01,2.748308105468750000e+02,1.163365936279296875e+02,7.053810119628906250e+01,2.135055236816406250e+02,3.000000000000000000e+00,2.000000000000000000e+01,8.894425392150878906e+00,4.268331527709960938e+00,2.546357154846191406e+00,4.250000000000000000e+00,1.510722808837890625e+02,1.000000000000000000e+00
