index;name;construction_period_start;construction_period_end;building_categories_index;building_life_time_index;number_of_dwellings_per_building;number_of_persons_per_dwelling;length_of_building;width_of_building;number_of_floors;room_height;building_geometry_special_index;percentage_of_building_surface_attached_length;percentage_of_building_surface_attached_width;share_of_window_area_on_gross_surface_area;share_of_windows_oriented_to_south;share_of_windows_oriented_to_north;gebaudebauweise_fbw;horizontal_shading_building;renovation_facade_year_start;renovation_facade_year_end;f_x3_facade;f_x2_facade;f_x1_facade;f_x0_facade;renovation_windows_year_start;renovation_windows_year_end;f_x3_windows;f_x2_windows;f_x1_windows;f_x0_windows;envelope_quality_def_index;mech_ventilation_system_index;user_profiles_index;climate_region_index;agent_mixes_index;bc_specific_userfactor;INPUT_DATA_STOP;grossfloor_area;heated_area;total_vertical_surface_area;aewd;areafloor;areawindows;areadoors;area_suitable_solar;grossvolume;heatedvolume;heated_norm_volume;characteristic_length;A_V_ratio;LEK;hwb;hwb_norm;hlpb;orig_hlpb;hlpb_dhw;t_indoor_eff_factor;effective_indoor_temp_jan;prev_index;last_action;last_action_year;mean_construction_period;uedh_sh_norm;uedh_sh_effective;uedh_sh_original;ued_dhw;climate_change_factor1;uedh_sh_climate1;climate_change_factor1a;uedh_sh_climate1a;climate_change_factor1b;uedh_sh_climate1b;climate_change_factor2;uedh_sh_climate2;ued_cool;ued_cool_climate1;ued_cool_climate1a;ued_cool_climate1b;ued_cool_climate2;ued_cool_no_int_gains;uedh_sh_savings_mech_vent;effective_heating_hours;effective_operation_hours_solar;boiler_operation_hours_dhw;distribution_operation_hours_dhw;rand_number_1;rand_number_2;rand_number_3;u_value_ceiling;u_value_exterior_walls;u_value_windows1;u_value_windows2;u_value_roof;u_value_zangendecke;u_value_floor;seam_loss_windows;n_50;envelope_quality_add_data_idx;add_building_life_time;facade_life_time_factor;windows_life_time_factor;envelope_lifetime_index;trans_loss_walls;trans_loss_ceil;trans_loss_wind;trans_loss_doors;trans_loss_floor;trans_loss_therm_bridge;trans_loss_ventilation;total_heat_losses;uedh_sh_effective_gains;uedh_sh_effective_gains_solar;uedh_sh_effective_gains_lighting;uedh_sh_effective_gains_internal_other;uedh_sh_effective_gains_internal_people;uedh_sh_norm_gains_solar_transparent;ued_cool_gains_solar_transparent;ued_cool_gains_solar_opaque;ued_cool_gains_lighting;ued_cool_gains_internal_other;ued_cool_gains_internal_people;internal_cool_gains_lighting;internal_gains_lighting;internal_cool_gains_other_appliances;internal_gains_other_appliances;internal_cool_gains_people;internal_gains_people;uedh_sh_effective_losses_before_gains;estimated_electricity_internal_gains;estimated_electricity_not_internal_gains;uedh_sh_effective_jan;uedh_sh_effective_feb;uedh_sh_effective_mar;uedh_sh_effective_apr;uedh_sh_effective_may;uedh_sh_effective_jun;uedh_sh_effective_jul;uedh_sh_effective_aug;uedh_sh_effective_sep;uedh_sh_effective_oct;uedh_sh_effective_nov;uedh_sh_effective_dec;uedh_sh_effective_gains_solar_jan;uedh_sh_effective_gains_solar_feb;uedh_sh_effective_gains_solar_mar;uedh_sh_effective_gains_solar_apr;uedh_sh_effective_gains_solar_may;uedh_sh_effective_gains_solar_jun;uedh_sh_effective_gains_solar_jul;uedh_sh_effective_gains_solar_aug;uedh_sh_effective_gains_solar_sep;uedh_sh_effective_gains_solar_oct;uedh_sh_effective_gains_solar_nov;uedh_sh_effective_gains_solar_dec;annual_mech_vent_volume_heat_recovery_mode;annual_mech_vent_volume_non_heat_recovery_mode;ued_cooling_jan;ued_cooling_feb;ued_cooling_mar;ued_cooling_apr;ued_cooling_may;ued_cooling_jun;ued_cooling_jul;ued_cooling_aug;ued_cooling_sep;ued_cooling_oct;ued_cooling_nov;ued_cooling_dec;renovation_inv_costs;of_which_maintenance_inv_costs_part;target_hwb;target_hwb_asterix;hwb_lc_factor;target_hwb_u_value_adoption_factor;hwb_original_u_values_using_days;hwb_using_days;average_effective_area_wind_west_east_red_cool;average_effective_area_wind_south_red_cool;average_effective_area_wind_north_red_cool;spec_int_gains_cool_watt;immissionFlaeche_sommer_nachweis_B8110_3;immissionsflaechenbezogenerLuftwechsel_sommer_nachweis_B8110_3;erforderliche_speicherwirksameMasse_sommer_nachweis_B8110_3;immissionsflaechenbezogene_speicherwirksameMasse_sommer_nachweis_B8110_3;heatstoragemass_ratio_sommer_nachweis_B8110_3;start_refurb_obligation_year;is_unrefurbished;deep_refurb_level;delta_hwb_refurb;average_hwb_unrefurbished_simulation_start;average_hwb_unrefurbished_current_period;hwb_ref_climate_zone;is_unrefurbished_age_not_considered;cum_inv_env_exist_build;cum_sub_env_exist_build
39;KMH_dooo_2007;2007;2007;5;1;3.522700071;3;11.6735363;11.6735363;2.322520018;2.5;2;0.100000001;0.800000012;0.289999992;0.340000004;0.100000001;20;0.850000024;2007;2007;0;0;0;0;2007;2007;0;0;0;0;39;3;4;1;2;0;0;316.4931946;253.1945648;303.6546326;78.9502182;136.2714539;88.05983734;0;54.50858307;886.1809082;632.9863892;658.3058472;2.016095638;0.496008188;40.36717224;52.88928223;43.92263031;10.82445145;10.82445145;7.878111839;1.048984766;21.99368095;39;no action;0;0;13901.21387;16739.09766;13901.21387;3768.868652;0.879375458;12560.79102;0.958832026;13436.37891;0.918664038;12990.20996;1.03484714;14300.73535;12599.46094;13965.79004;13051.11035;13506.375;12228.81934;14118.75586;0;1546.415039;3065.999756;956.7949219;8760;0.220515624;0.976987004;0.257101208;0.116259106;0.349999994;1.600000024;1.600000024;0.201977074;0.201977074;0.340000004;0.360000014;0.400000006;1;0;1;1;1;27.63257599;15.84279728;140.8957367;0;32.43260574;21.68037224;89.52959442;328.0136719;19061.32422;13174.59277;0;5797.987305;0;7824.103027;10179.32031;98.68388367;0;2321.457275;0;0;0;8317.441406;8317.441406;0;0;35800.41797;8317.441406;0;3768.501465;2595.674316;1813.324219;673.4763184;136.0584717;23.92871094;2.281738281;4.947998047;173.9742584;1084.717896;2574.669678;3887.540527;423.8020935;756.953125;1099.245361;1406.241333;1649.42981;1582.904785;1726.944336;1573.881348;1265.454102;891.6975098;492.755188;305.2835693;2797558.25;1815849.25;19.18628693;88.68082428;263.3190308;780.7183228;1741.704102;2300.618164;3234.484863;2712.079834;1125.497681;279.5531006;42.78715515;10.83194637;0;0;0;0;0;0;0;0;21.31230927;12.93961811;3.80576992;3.75;37.76255798;41.90568542;1000000;864.777771;0.000864778;0;0;24.88024712;0;163.8005981;163.8005981;43.92263031;1;0;0
40;KMH_dooo_2008;2008;2008;5;1;4.599780083;3;17.60302162;17.60302162;1.713850021;2.5;2;0.100000001;0.800000012;0.289999992;0.340000004;0.100000001;20;0.850000024;2008;2008;0;0;0;0;2008;2008;0;0;0;0;40;3;4;1;2;0;0;531.0644531;424.8515625;337.8921204;87.85194397;309.8663635;97.9887085;0;123.9465485;1486.980469;1062.128906;1104.614014;1.845865965;0.541751146;32.98968124;48.0842514;40.05415344;15.74960995;15.74960995;11.31801224;1.046953678;21.95247841;40;no action;0;0;21271.33789;25535.83594;21271.33789;6324.029297;0.879375458;19330.32031;0.958832026;20598.70898;0.918664038;19952.625;1.03484714;21849.07813;11743.47852;13325.56543;12262.4209;12789.6084;11320.77441;13342.88867;0.001953125;1621.363037;3065.999756;1117.515869;8760;0.779155195;0.988736928;0.18221508;0.116259106;0.349999994;1.600000024;1.600000024;0.201977074;0.201977074;0.340000004;0.360000014;0.400000006;1;0;1;1;1;30.74818039;36.0247879;156.7819366;0;73.74819946;29.73031044;150.2274933;477.2609253;26453.02539;15933.79492;0;10299.58105;0;10021.63184;8674.988281;130.2694092;0;2938.220947;0;0;0;13956.375;13956.375;0;0;51988.85547;13956.375;0;5546.599121;4007.898193;2941.572754;1186.373901;245.777832;40.04394531;3.277709961;7.394775391;303.8147278;1753.297607;3843.624023;5656.15918;512.5606079;915.4847412;1329.464478;1700.755493;1994.876099;1914.418457;2088.625;1903.505371;1530.482788;1078.449097;595.9547729;369.2202454;4838670.5;2902464.5;14.15379906;58.1131134;177.2515717;580.5240479;1497.283936;2180.979492;3307.836426;2721.497559;956.7092285;208.5031586;31.88558769;8.740587234;0;0;0;0;0;0;0;0;23.71530342;14.39857864;4.234876156;3.75;42.02033997;63.19135666;5889.382813;1304.034912;0.221421316;0;0;26.25253487;0;163.8005981;163.8005981;40.05415344;0.405946344;0;0
41;MMH_fooo_bis 1918;1880;1918;6;3;8.686579704;3;20.02988434;9.860225677;3.414410114;2.619999886;2;0.100000001;0.800000012;0.239999995;0.310000002;0.100000001;60;0.850000024;1960;2006;0;0;0;0;1960;2006;0;0;0;0;41;1;4;1;2;0;0;674.3432007;539.4745483;596.0133667;255.7387543;197.499176;143.0431976;0;78.99967194;1969.081909;1413.423218;1402.633789;2.480638504;0.403122008;95.87593079;135.437149;138.5148315;47.82828522;47.82828522;13.37777328;0.916240931;19.30090523;41;no action;0;0;93406.53906;91331.125;93406.53906;8030.224121;0.879375458;85191.84375;0.958832026;90555.70313;0.918664038;87821.67969;1.03484714;95859.5625;6240.563477;8228.689453;6866.669434;7529.297363;5750.803711;5550.59668;0;1909.562866;3065.999756;1200.532227;8760;0.282601893;0.137547374;0.887957036;1.5;1.600000024;2.148997545;2.148997545;1.5;1.5;0.949999988;0.360000014;0.400000006;1;0;1;1;1;409.1820068;296.2487793;307.3994751;0;131.3369446;114.4167252;190.758194;1449.342041;46836.91406;29208.86523;0;15328.90625;0;47238.35938;4538.575195;428.500946;0;1273.487549;0;0;0;17721.73828;17721.73828;0;0;138168.0156;17721.73828;0;17296.58398;13691.16504;11439.9209;6238.714355;2005.820313;395.8891602;28.08105469;71.06616211;2339.087402;7656.604004;12827.99121;17340.19336;922.8964233;1651.73877;2423.445313;3125.560303;3687.19751;3547.175049;3866.793457;3506.348389;2792.21167;1952.672852;1071.174438;661.6519775;0;0;0.144638449;1.369905949;7.910695076;69.05098724;450.3020935;1120.985718;2576.542725;1793.983276;207.6340332;12.00020409;0.567166865;0.072193757;0;0;0;0;0;0;0;0;36.47404099;19.16432571;6.182041168;3.75;61.58227539;57.37946701;6819.285156;3552.297119;0.520919263;0;0.253085136;22.26361275;0;131.0446777;131.0446777;138.5148315;1;0;0
42;MMH_fooo_1919 - 1948;1919;1948;6;2;8.78153038;3;15.59730911;10.92453384;3.996680021;2.799999952;2;0.100000001;0.800000012;0.209999993;0.25;0.100000001;50;0.850000024;1960;2006;0;0;0;0;1960;2006;0;0;0;0;42;1;4;1;2;0;0;681.0076294;544.8060913;657.1957397;263.9725647;170.3933258;138.0111084;0;68.15733337;2111.123535;1525.457031;1416.495728;2.842229366;0.351836503;83.82445526;128.4300079;129.4407043;45.28926468;45.28926468;13.47018433;0.926160693;19.50213242;42;no action;0;0;88150.10938;87461.82031;88150.10938;8109.585449;0.879375458;80336.46094;0.958832026;85438.25781;0.918664038;82837.74219;1.03484714;90483.75;6208.867676;8116.525879;6809.253418;7444.954102;4144.152832;5382.716309;0;1931.182007;3065.999756;1204.079346;8760;0.455299288;0.565022051;0.29930684;1.409999967;1.600000024;2.148997545;2.148997545;1.409999967;1.409999967;0.949999988;0.360000014;0.400000006;1;0;1;1;1;422.3561096;240.2545776;296.5855408;0;113.311554;107.2507858;192.6434326;1372.401978;44787.87109;27517.89844;0;15417.14844;0;43064.08594;4494.789063;394.8016968;0;1319.276978;0;0;0;17896.88086;17896.88086;0;0;132249.6875;17896.88086;0;16536.13867;13131.76563;10957.04492;5958.169922;1914.868652;386.7836914;29.98120117;75.02636719;2275.426758;7352.177734;12275.77246;16568.66211;837.3590698;1505.213989;2256.90332;2959.6875;3532.02417;3414.467041;3716.108154;3335.966797;2604.843506;1792.95105;968.2167969;594.1582642;0;0;0.247616872;1.908896685;10.43207073;82.01264954;486.1225891;1146.558716;2516.744873;1734.031372;215.1435089;14.67966938;0.855221748;0.130514309;0;0;0;0;0;0;0;0;38.76966095;14.91140938;5.964563847;3.75;59.88148117;63.68651199;5810.158203;3285.632813;0.565497994;0;0.253085136;22.13625908;0;140.0477448;140.0477448;129.4407043;1;0;0
43;MMH_fooo_1949 - 1957;1949;1957;6;1;8.386919975;3;14.05371189;11.88268471;3.726429939;2.650000095;2;0.100000001;0.800000012;0.319999993;0.340000004;0.100000001;30;0.850000024;1970;2006;0;0;0;0;1970;2006;0;0;0;0;43;1;4;1;2;0;0;622.2982788;497.838623;570.2360229;147.8604736;166.9958344;182.4755249;0;66.79833221;1835.779907;1319.272339;1294.380371;2.763365269;0.36187759;81.2950592;111.6870956;108.6795807;38.64194489;38.64194489;12.64637756;0.951555669;20.01728249;43;no action;0;0;67631.11719;69502.6875;67631.11719;7410.462402;0.879375458;61607.42969;0.958832026;65540.35156;0.918664038;63535.57813;1.03484714;69430.10938;18454.71875;21100.18164;19320.69922;20202.24023;17750.72656;17629.79492;0;1798.633301;3065.999756;1171.950195;8760;0.823925436;0.20304659;0.725883186;1.169999957;1.440000057;2.110570431;2.110570431;1.169999957;1.169999957;0.949999988;0.360000014;0.400000006;1;0;1;1;1;212.9190979;195.3851166;385.1274414;0;111.0522232;90.44838715;176.0357208;1170.968018;46430.07422;32357.25;0;12771.19531;0;39521.85547;14669.03613;686.1012573;0;3099.58252;0;0;0;16353.99805;16353.99805;0;0;115932.7656;16353.99805;0;13874.43848;10496.43945;8332.662109;4109.078613;1256.415039;303.7744141;39.91552734;78.73168945;1458.960938;5444.48877;10058.5498;14049.23145;1040.872437;1859.103027;2699.78418;3453.776611;4051.055908;3887.668457;4241.434082;3865.506348;3107.998535;2190.039795;1210.223633;749.7868652;0;0;12.04236984;67.39597321;229.0608978;854.3308716;2349.512695;3486.024902;5397.709473;4351.994629;1412.924805;256.9042053;30.28659821;6.531644821;0;0;0;0;0;0;0;0;44.1628685;26.81317139;7.886227131;3.75;78.25068665;42.14890671;1000000;1304.695435;0.001304695;0;0.046310831;21.25741196;0;132.5451813;132.5451813;108.6795807;1;0;0
44;MMH_fooo_1958 - 1968;1958;1968;6;1;8.654170036;3;16.61979675;10.38473701;3.749360085;2.609999895;2;0.100000001;0.800000012;0.469999999;0.230000004;0.100000001;30;0.850000024;1978;2006;0;0;0;0;1978;2006;0;0;0;0;44;1;4;1;2;0;0;647.1104126;517.6883545;589.2733154;94.76177979;172.5922241;276.9584656;0;69.03688812;1883.091064;1351.166504;1345.989624;2.626696587;0.38070631;94.00639343;117.9325409;116.7645493;44.98577499;44.98577499;12.99726486;0.941546798;19.81424713;44;no action;0;0;75559.55469;76315.375;75559.55469;7705.929199;0.879375458;68823.63281;0.958832026;73223.1875;0.918664038;70981.25781;1.03484714;77568.41406;36457.32422;40318.125;37736.54297;39022.96484;35405.23438;36396.01172;0;1696.433716;3065.999756;1185.7771;8760;0.52666539;0.62560761;0.50267148;1.5;1.210000038;2.110570431;2.110570431;1.5;1.5;0.949999988;0.360000014;0.400000006;1;0;1;1;1;114.6617584;258.8883362;584.5403442;0;114.773819;107.2864304;183.0545959;1363.2052;57230.39844;43156.45313;0;12501.46484;0;48462.78125;30907.06055;1021.922791;0;4528.339844;0;0;0;17006.0625;17006.0625;0;0;133545.7656;17006.0625;0;15792.55664;11629.16602;8808.154297;3951.320801;1087.006836;255.8183594;35.66040039;71.81835938;1394.103027;5808.425781;11365.77734;16115.57227;1296.141357;2333.536621;3525.542236;4649.716309;5570.319336;5393.597656;5866.944336;5249.171875;4071.496582;2787.045654;1496.662109;916.2825317;0;0;26.8314724;162.1000214;594.4256592;2139.505615;5216.484863;7010.991211;9800.842773;7922.853516;2927.190186;577.6002808;65.28709412;13.21269035;0;0;0;0;0;0;0;0;80.19625092;27.53005791;11.96959019;3.75;120.4806442;28.03700447;1000000;867.8694458;0.000867869;0;0;21.50358009;0;130.5444946;130.5444946;116.7645493;1;0;0
45;MMH_fooo_1969 - 1978;1969;1978;6;1;8.673350334;3;14.52306175;11.93502998;3.875080109;2.50999999;2;0.100000001;0.800000012;0.25999999;0.330000013;0.100000001;30;0.850000024;1989;2006;0;0;0;0;1989;2006;0;0;0;0;45;1;4;1;2;0;0;671.6799316;537.3439331;576.2030029;186.8255615;173.3331757;149.8127747;0;69.33327484;1887.420654;1348.733276;1397.094116;2.762194872;0.362030953;58.7446022;82.19286346;74.51550293;30.66283035;30.66283035;13.340765;0.998268306;20.96487236;45;no action;0;0;50050.56641;55207.29688;50050.56641;7998.507813;0.879375458;45621.17578;0.958832026;48514.66016;0.918664038;47040.39063;1.03484714;51370.76953;14048.98047;16259.60352;14771.58008;15508.27051;13462.49219;13459.7627;0;1800.463379;3065.999756;1199.107788;8760;0.674994588;0.155759811;0.493763685;0.589999974;0.74000001;2.110570431;2.110570431;0.589999974;0.589999974;0.949999988;0.360000014;0.400000006;1;0;1;1;1;138.2509155;102.266571;316.1903992;0;115.2665558;67.1974411;190.0048065;929.1766968;41302.75391;26720.81641;0;13894.48242;0;26105.14063;10747.9043;343.1140137;0;2957.962646;0;0;0;17651.74609;17651.74609;0;0;96510.05469;17651.74609;0;11248.75488;8489.626953;6651.022949;3117.388184;811.5649414;155.7548828;14.45007324;31.97485352;977.7185059;4237.791504;8086.726563;11384.52539;854.4896851;1527.222534;2225.355713;2854.529785;3354.589111;3221.929443;3514.155029;3197.307129;2562.543945;1801.179321;992.9459839;614.5704346;0;0;5.814849377;33.82456207;127.5498505;545.3240967;1703.721069;2688.968018;4334.459473;3448.177979;989.8485718;152.4983826;15.6102953;3.183138371;0;0;0;0;0;0;0;0;36.90526199;21.36620712;6.474608421;3.75;64.32820129;52.41609573;7613.424805;1622.510498;0.213111773;0;0;20.86092949;0;130.0443268;130.0443268;74.51550293;1;0;0
46;MMH_dooo_1979 - 1983;1979;1983;6;1;10.09739971;3;18.89689445;7.425289631;5.107600212;2.75;2;0.100000001;0.800000012;0.310000002;0.349999994;0.100000001;30;0.850000024;1994;2006;0;0;0;0;1994;2006;0;0;0;0;46;1;4;1;2;0;0;716.6724854;573.3380127;820.1034546;321.9194946;140.3149109;254.2320709;0;56.12596512;2185.851074;1576.679565;1490.678833;2.551235676;0.391966939;75.64834595;102.8393173;98.03199005;43.06849289;43.06849289;13.96019936;0.965995431;20.31019974;46;no action;0;0;70256.82813;73702.10938;70256.82813;8534.289063;0.879375458;63628.27344;0.958832026;67955.6875;0.918664038;65749.55469;1.03484714;72237.125;25523.79297;29223.03906;26732.22266;27964.88867;24543.24805;24310.33203;0;1711.276733;3065.999756;1222.660034;8760;0.087318264;0.20410043;0.170168608;0.181291789;0.800000012;2.569999933;2.569999933;0.391158104;0.391158104;0.670000017;0.360000014;0.400000006;1;0;1;1;1;257.535614;25.4379406;653.3764038;0;65.80769348;100.2157669;202.7323303;1305.105835;57471.89063;43065.8125;0;14244.91113;0;44610.31641;21412.53711;357.2313232;0;3754.025146;0;0;0;18834.1543;18834.1543;0;0;131174;18834.1543;0;15320.60156;11246.96289;8607.438477;3884.474365;1025.324707;218.5463867;24.73754883;51.12524414;1241.026245;5518.706055;10950.63379;15612.53223;1393.480591;2487.263428;3599.920654;4592.979004;5376.97998;5155.881836;5626.593262;5136.527832;4143.099609;2926.652832;1621.116577;1005.321167;0;0;17.49862289;105.4588776;357.4798584;1272.902344;3329.148193;4782.670898;7315.498047;5910.929199;2000.272705;379.3677368;43.68362427;8.881931305;0;0;0;0;0;0;0;0;60.43069839;38.45590591;10.98740196;3.75;108.8789749;36.20257187;1000000;1120.629883;0.00112063;0;0;23.01433563;0;137.546875;137.546875;98.03199005;1;0;0
47;MMH_dooo_1984 - 1994;1984;1994;6;1;9.112990379;3;20.60564804;10.75366592;3.254379988;2.710000038;2;0.100000001;0.800000012;0.340000004;0.209999993;0.100000001;30;0.850000024;1999;2006;0;0;0;0;1999;2006;0;0;0;0;47;1;4;1;2;0;0;721.1258545;576.9006958;614.3718262;196.5729218;221.5862579;208.8864288;0;88.63450623;2170.588867;1563.400879;1499.941772;2.55775094;0.390968472;59.71685791;85.18172455;78.01992035;35.24830627;35.24830627;14.02086639;0.992466033;20.84716988;47;no action;0;0;56262.17969;61426.74609;56262.17969;8587.320313;0.879375458;51103.10156;0.958832026;54473.46875;0.918664038;52756.30078;1.03484714;57799.46875;20483.2832;23570.52539;21494.16406;22522.98242;19661.4707;19879.47461;0;1742.686401;3065.999756;1224.934326;8760;0.704934359;0.910614133;0.058615431;0.152054816;0.660000026;2.569999933;2.569999933;0.27646327;0.27646327;0.550000012;0.360000014;0.400000006;1;0;1;1;1;129.7381287;33.69325638;536.8381348;0;85.31070709;78.55802917;203.9920959;1068.130371;48871.07031;34158.21875;0;14496.64551;0;31553.81836;16727.7793;216.3082886;0;3539.197021;0;0;0;18951.18555;18951.18555;0;0;110297.8125;18951.18555;0;12844.18945;9568.895508;7229.177246;3079.723145;679.6899414;116.2871094;10.0168457;24.14038086;940.9634399;4657.314941;9221.868164;13054.48145;1012.239014;1825.343262;2779.298096;3686.647949;4433.678223;4299.909668;4674.785156;4168.572266;3211.641846;2186.091309;1167.193359;712.8232422;0;0;6.641808033;42.4611702;185.072525;851.7288208;2658.143311;4064.02124;6274.569336;4847.919434;1340.116455;191.8957214;17.40237427;3.31170392;0;0;0;0;0;0;0;0;62.29080963;18.95807266;9.027653694;3.75;91.10330963;42.90186691;1000000;1328.00293;0.001328003;0;0;22.64836121;0;135.5462036;135.5462036;78.01992035;1;0;0
48;MMH_dooo_1995 - 2001;1995;2001;6;1;8.847949982;3;21.88112259;12.42331409;2.866430044;2.710000038;2;0.100000001;0.800000012;0.289999992;0.25;0.100000001;30;0.850000024;1995;1995;0;0;0;0;1995;1995;0;0;0;0;48;1;4;1;2;0;0;779.1990356;623.3592529;591.9542236;211.0292053;271.8360596;171.6667175;0;108.7344284;2345.38916;1689.303589;1620.734009;2.531811237;0.394974142;30.43026733;45.86514282;37.04965591;22.97543335;22.97543335;14.80202103;1.063768387;22.29357338;48;no action;0;0;28869.05469;35738.07422;28869.05469;9278.869141;0.879375458;26032.71875;0.958832026;27886.72852;0.918664038;26942.57031;1.03484714;29712.21875;21238.82422;24127.85352;22198.78125;23161.52148;20447.61914;23625.83398;0;1555.490723;3065.999756;1253.72998;8760;0.710682094;0.852155685;0.716441572;0.113405339;0.280000001;1.600000024;1.600000024;0.19351691;0.19351691;0.340000004;0.360000014;0.400000006;1;0;1;1;1;59.08817673;30.82766151;274.666748;0;67.96780396;43.25503922;220.4198456;696.2252808;41321.01172;26838.75977;0;14306.72559;0;14395.39551;16512.11133;159.9703827;0;4566.741699;0;0;0;20477.35156;19350.08008;0;0;77059.08594;19913.71484;0;8214.444336;5785.213379;3933.327148;1150.903442;105.1337891;7.380859375;0.204589844;0.715942383;184.2226563;2273.799805;5656.952148;8425.773438;816.6931152;1468.065186;2201.203369;2886.642578;3444.85376;3330.197998;3624.39502;3253.635254;2540.556152;1748.700928;944.321228;579.4944458;0;0;1.95865047;19.74014282;121.3188782;800.717041;2862.263184;4318.545898;6349.004395;5121.129883;1487.921387;148.1356964;7.2129035;0.875269473;0;0;0;0;0;0;0;0;48.22409439;18.54772949;7.419092178;3.75;74.48427582;56.70000458;6927.999023;1755.116455;0.253336698;0;0;22.77361679;0;135.5462036;135.5462036;36.00018311;0.556871772;0;0
49;MMH_dooo_2002 - 2004;2002;2004;6;1;7.900179863;3;17.79444122;13.28069973;2.830019951;2.5;2;0.100000001;0.800000012;0.289999992;0.340000004;0.100000001;20;0.850000024;2002;2002;0;0;0;0;2002;2002;0;0;0;0;49;1;4;1;2;0;0;668.7977905;535.038269;492.4822998;153.0823822;236.3226318;142.81987;0;94.52905273;1872.633667;1337.595703;1391.099487;2.436588049;0.410409957;32.43237686;46.46707535;37.6406517;19.6047287;19.6047287;13.30066967;1.063316941;22.2844162;49;no action;0;0;25173.98438;31077.07813;25173.98438;7964.186523;0.879375458;22713.80078;0.958832026;24320.79688;0.918664038;23501.91016;1.03484714;25907.30859;19967.49023;22242.63672;20721.48828;21479.59766;19347.33398;20866.73047;0;1585.182861;3065.999756;1197.561768;8760;0.045964453;0.013666276;0.765868664;0.116259106;0.349999994;1.600000024;1.600000024;0.201977074;0.201977074;0.340000004;0.360000014;0.400000006;1;0;1;1;1;53.57883453;27.47465706;228.511795;0;58.51935196;36.80846405;189.1895447;594.0826416;34648.82422;22388.14063;0;12106.93652;0;12895.64453;15307.04688;165.074173;0;4495.367676;0;0;0;17576.00781;16802.04688;0;0;65725.90625;17189.02734;0;6934.52002;4877.177246;3460.573242;1290.568359;241.394043;37.10473633;2.873779297;6.645751953;310.6733398;2043.13208;4758.37793;7114.036133;720.1848145;1286.32251;1867.994385;2389.685303;2802.945557;2689.896973;2934.669189;2674.562988;2150.439697;1515.299438;837.3597412;518.78125;0;0;19.23711586;98.97485352;331.0503235;1129.885376;2750.600342;3730.787109;5295.166016;4431.455078;1747.286987;374.6523743;47.60051346;10.79409599;0;0;0;0;0;0;0;0;34.56537247;20.98612404;6.17238903;3.75;61.24521255;54.60000992;7263.998535;1126.741455;0.155113116;0;0;22.31229782;0;130.0443268;130.0443268;36.82483292;0.876482368;0;0
50;GMH_fooo_bis 1918;1880;1918;7;3;21.14870071;3;28.56565094;12.19797516;4.385590076;2.819999933;2;0.100000001;0.800000012;0.25;0.310000002;0.100000001;60;0.850000024;1960;2006;0;0;0;0;1960;2006;0;0;0;0;50;1;4;1;2;0;0;1528.128662;1222.50293;1115.540649;491.4338684;348.4431152;278.8851624;0;139.377243;4767.76123;3447.458252;3178.507568;3.249552965;0.307734638;71.5087204;112.4216537;109.3382034;89.2711792;89.2711792;23.71805573;0.951200426;20.01007652;50;no action;0;0;167082.8438;171794.75;167082.8438;18197.2832;0.879375458;152102.6563;0.958832026;161882.6406;0.918664038;156896.0625;1.03484714;171555.7188;11485.30566;15681.57422;12805.33203;14204.61035;10455.8584;10653.76465;0;1924.414429;3065.999756;1534.466675;8760;0.950227678;0.486768395;0.742041588;1.5;1.450000048;2.148997545;2.148997545;1.5;1.5;0.949999988;0.360000014;0.400000006;1;0;1;1;1;712.5791626;522.6646729;599.3235474;0;231.7146606;206.6282043;432.2770386;2705.187256;95934.82031;57066;0;34804.19922;0;78782.82031;8152.75;688.5565796;0;2643.999023;0;0;0;40159.21875;40159.21875;0;0;267729.5625;40159.21875;0;33022.87109;26083.09766;21663.67969;11533.24707;3230.163086;451.6806641;16.86181641;53.13916016;3930.429688;14323.48926;24379.10742;33106.98828;1803.082764;3227.038086;4734.737793;6106.475098;7203.758301;6930.193848;7554.63916;6850.428711;5455.205078;3814.978516;2092.776611;1292.68396;0;0;0.04785214;0.631650269;4.978257179;66.8417511;652.0218506;1980.338989;5071.006348;3431.295654;269.0363464;8.840976715;0.243869022;0.022087943;0;0;0;0;0;0;0;0;71.11186218;37.36386108;12.05285931;3.75;120.0643082;71.78357697;4514.62793;4444.039551;0.98436451;0;0.253085136;20.85936546;0;112.7743378;112.7743378;109.3382034;1;0;0
