id_hour;people_at_home_profile_1;hot_water_demand_profile_1;appliance_electricity_demand_profile_1;vehicle_at_home_profile_1;vehicle_distance_profile_1
4442;1;20.6955;37.52;1;0
4443;1;13.797;37.88;1;0
4444;1;13.797;43.54;1;0
4445;1;34.4925;68.22;1;0
4446;1;101.752875;99.09;1;0
4447;1;206.955;110.33;1;0
4448;1;270.766125;114.75;1;0
4449;1;281.113875;111.24;1;0
4450;1;224.20125;110.93;1;0
4451;1;182.81025;122.02;1;0
4452;1;156.940875;124.73;1;0
4453;1;169.01325;108.12;1;0
4454;1;172.4625;96.16;0;2.174940898
4455;1;162.11475;91.02;0;2.174940898
4456;1;141.41925;94.67;0;2.174940898
4457;1;136.245375;108.13;1;0
4458;1;146.593125;127.19;1;0
4459;1;198.331875;133.74;1;0
4460;1;224.20125;126.4;1;0
4461;1;232.824375;118.38;1;0
4462;1;208.679625;96.66;1;0
4463;1;179.361;69.71;1;0
4464;1;125.897625;54.76;1;0
4465;1;60.361875;42.77;1;0
4466;1;20.6955;39.81;1;0
4467;1;13.797;39.83;1;0
4468;1;13.797;40.42;1;0
4469;1;34.4925;46.68;1;0
4470;1;101.752875;67;1;0
4471;1;206.955;94.91;1;0
4472;1;270.766125;119.11;0;6.716729245
4473;1;281.113875;129.93;0;13.43345849
4474;1;224.20125;133.56;0;0
4475;1;182.81025;142.62;0;16.79182311
4476;1;156.940875;142.35;1;0
4477;1;169.01325;127.97;1;0
4478;1;172.4625;118.36;1;0
4479;1;162.11475;115.37;1;0
4480;1;141.41925;116.01;1;0
4481;1;136.245375;127.94;1;0
4482;1;146.593125;141.42;1;0
4483;1;198.331875;140.09;1;0
4484;1;224.20125;125.14;1;0
4485;1;232.824375;118.2;0;10.07509387
4486;1;208.679625;106.17;0;10.07509387
4487;1;179.361;76.69;1;0
4488;1;125.897625;56.7;1;0
4489;1;60.361875;44.6;1;0
4490;1;20.6955;40.54;1;0
4491;1;13.797;39.56;1;0
4492;1;13.797;38.93;1;0
4493;1;34.4925;39.32;1;0
4494;1;101.752875;49.72;1;0
4495;1;206.955;78.95;1;0
4496;1;270.766125;118.56;1;0
4497;1;281.113875;143.88;1;0
4498;1;224.20125;159.02;1;0
4499;1;182.81025;167.7;1;0
4500;1;156.940875;147.34;1;0
4501;1;169.01325;118.29;1;0
4502;1;172.4625;102.52;1;0
4503;1;162.11475;87.91;1;0
4504;1;141.41925;85.05;1;0
4505;1;136.245375;95.93;1;0
4506;1;146.593125;115.53;1;0
4507;1;198.331875;126.8;1;0
4508;1;224.20125;120.92;0;0
4509;1;232.824375;113.73;0;0
4510;1;208.679625;93.75;0;0
4511;1;179.361;63.98;0;0
4512;1;125.897625;45.31;0;0
4513;1;60.361875;40.16;1;0
4514;1;20.6955;37.4;1;0
4515;1;13.797;37.76;1;0
4516;1;13.797;43.41;1;0
4517;1;34.4925;68.01;1;0
4518;1;101.752875;98.79;1;0
4519;1;206.955;109.98;1;0
4520;1;270.766125;114.4;1;0
4521;1;281.113875;110.91;1;0
4522;1;224.20125;110.57;1;0
4523;1;182.81025;121.63;1;0
4524;1;156.940875;124.33;1;0
4525;1;169.01325;107.78;1;0
4526;1;172.4625;95.88;1;0
4527;1;162.11475;90.74;1;0
4528;1;141.41925;94.38;1;0
4529;1;136.245375;107.79;0;9.243498817
4530;1;146.593125;126.78;0;18.48699763
4531;1;198.331875;133.33;1;0
4532;1;224.20125;126.01;1;0
4533;1;232.824375;118.01;1;0
4534;1;208.679625;96.36;1;0
4535;1;179.361;64.89;1;0
4536;1;125.897625;45.27;1;0
4537;1;60.361875;40.13;1;0
4538;1;20.6955;37.37;1;0
4539;1;13.797;37.72;1;0
4540;1;13.797;43.37;1;0
4541;1;34.4925;67.96;1;0
4542;1;101.752875;98.69;1;0
4543;1;206.955;109.9;1;0
4544;1;270.766125;114.28;0;13.70665879
4545;1;281.113875;110.8;0;0
4546;1;224.20125;110.49;0;0
4547;1;182.81025;121.52;0;0
4548;1;156.940875;124.24;0;0
4549;1;169.01325;107.69;0;0
4550;1;172.4625;95.79;0;0
4551;1;162.11475;90.66;0;0
4552;1;141.41925;94.3;0;0
4553;1;136.245375;107.69;0;0
4554;1;146.593125;126.68;0;24.67198581
4555;1;198.331875;133.22;0;10.96532703
4556;1;224.20125;125.91;1;0
4557;1;232.824375;117.92;0;16.44799054
4558;1;208.679625;96.27;1;0
4559;1;179.361;64.84;1;0
4560;1;125.897625;45.23;1;0
4561;1;77.608125;40.1;1;0
4562;1;31.04325;37.35;1;0
4563;1;20.6955;37.69;1;0
4564;1;3.44925;43.33;1;0
4565;1;6.8985;67.9;1;0
4566;1;34.4925;98.61;1;0
4567;1;94.854375;109.79;1;0
4568;1;182.81025;114.2;0;17.15396934
4569;1;281.113875;110.72;0;2.85899489
4570;1;331.128;110.38;0;0
4571;1;306.98325;121.43;0;0
4572;1;270.766125;124.12;0;0
4573;1;250.070625;107.61;0;0
4574;1;270.766125;95.71;0;0
4575;1;243.172125;90.58;0;0
4576;1;232.824375;94.22;0;0
4577;1;243.172125;107.61;0;11.43597956
4578;1;306.98325;126.58;0;25.73095401
4579;1;377.692875;133.11;1;0
4580;1;377.692875;125.8;0;8.576984671
4581;1;317.331;117.81;0;22.87195912
4582;1;236.273625;96.2;1;0
4583;1;162.11475;64.78;1;0
4584;1;117.2745;45.21;1;0
4585;1;70.709625;40.07;1;0
4586;1;36.217125;37.32;1;0
4587;1;15.521625;37.66;1;0
4588;1;0;43.29;1;0
4589;1;3.44925;67.84;1;0
4590;1;6.8985;98.53;1;0
4591;1;50.014125;109.71;1;0
4592;1;125.897625;114.12;0;20.85384508
4593;1;253.519875;110.64;0;0
4594;1;367.345125;110.3;0;0
4595;1;448.4025;121.34;0;0
4596;1;448.4025;124.04;0;0
4597;1;405.286875;107.52;0;0
4598;1;317.331;95.63;0;0
4599;1;243.172125;90.5;0;0
4600;1;169.01325;94.14;0;0
4601;1;146.593125;107.53;0;20.85384508
4602;1;151.767;126.47;0;18.24711445
4603;1;182.81025;132.99;0;5.213461271
4604;1;206.955;125.71;1;0
4605;1;189.70875;117.73;0;23.46057572
4606;1;182.81025;96.13;1;0
4607;1;141.41925;64.74;1;0
4608;1;101.752875;45.18;1;0
4609;1;60.361875;40.03;1;0
4610;1;20.6955;37.28;1;0
4611;1;13.797;37.64;1;0
4612;1;13.797;43.27;1;0
4613;1;34.4925;67.79;1;0
4614;1;101.752875;98.47;1;0
4615;1;206.955;109.64;1;0
4616;1;270.766125;114.04;0;19.41134752
4617;1;281.113875;110.56;0;6.470449172
4618;1;224.20125;110.23;0;0
4619;1;182.81025;121.26;0;0
4620;1;156.940875;123.95;0;0
4621;1;169.01325;107.45;0;6.470449172
4622;1;172.4625;95.57;0;6.470449172
4623;1;162.11475;90.46;0;0
4624;1;141.41925;94.08;0;0
4625;1;136.245375;107.46;0;25.88179669
4626;1;146.593125;126.39;1;0
4627;1;198.331875;132.91;1;0
4628;1;224.20125;125.62;1;0
4629;1;232.824375;117.65;1;0
4630;1;208.679625;96.05;1;0
4631;1;179.361;69.31;1;0
4632;1;125.897625;54.44;1;0
4633;1;60.361875;42.51;1;0
4634;1;20.6955;39.58;1;0
4635;1;13.797;39.61;1;0
4636;1;13.797;40.19;1;0
4637;1;34.4925;46.42;1;0
4638;1;101.752875;66.61;1;0
4639;1;206.955;94.37;1;0
4640;1;270.766125;118.42;0;13.86524823
4641;1;281.113875;129.19;0;4.621749409
4642;1;224.20125;132.79;0;0
4643;1;182.81025;141.8;0;0
4644;1;156.940875;141.54;0;0
4645;1;169.01325;127.23;0;0
4646;1;172.4625;117.68;0;0
4647;1;162.11475;114.72;0;0
4648;1;141.41925;115.34;0;0
4649;1;136.245375;127.19;0;18.48699763
4650;1;146.593125;140.6;1;0
4651;1;198.331875;139.3;1;0
4652;1;224.20125;124.42;0;9.243498817
4653;1;232.824375;117.52;0;0
4654;1;208.679625;105.56;0;0
4655;1;179.361;76.28;0;0
4656;1;125.897625;56.42;0;9.243498817
4657;1;60.361875;44.36;1;0
4658;1;20.6955;40.33;1;0
4659;1;13.797;39.34;1;0
4660;1;13.797;38.71;0;27.59067882
4661;1;34.4925;39.12;0;82.77203647
4662;1;101.752875;49.46;0;82.77203647
4663;1;206.955;78.54;1;0
4664;1;270.766125;117.94;1;0
4665;1;281.113875;143.13;1;0
4666;1;224.20125;158.19;1;0
4667;1;182.81025;166.82;1;0
4668;1;156.940875;146.57;0;27.59067882
4669;1;169.01325;117.67;1;0
4670;1;172.4625;101.99;1;0
4671;1;162.11475;87.44;1;0
4672;1;141.41925;84.6;1;0
4673;1;136.245375;95.41;1;0
4674;1;146.593125;114.93;0;20.69300912
4675;1;198.331875;126.14;0;0
4676;1;224.20125;120.29;0;0
4677;1;232.824375;113.13;0;0
4678;1;208.679625;93.25;0;0
4679;1;179.361;63.66;0;0
4680;1;125.897625;45.1;0;0
4681;1;60.361875;39.98;0;0
4682;1;20.6955;37.23;0;0
4683;1;13.797;37.58;0;8.763732443
4684;1;13.797;43.2;1;0
4685;1;34.4925;67.69;1;0
4686;1;101.752875;98.3;1;0
4687;1;206.955;109.46;1;0
4688;1;270.766125;113.84;1;0
4689;1;281.113875;110.36;1;0
4690;1;224.20125;110.05;1;0
4691;1;182.81025;121.05;1;0
4692;1;156.940875;123.75;1;0
4693;1;169.01325;107.27;1;0
4694;1;172.4625;95.41;0;26.29119733
4695;1;162.11475;90.3;1;0
4696;1;141.41925;93.93;0;13.14559866
4697;1;136.245375;107.28;1;0
4698;1;146.593125;126.19;1;0
4699;1;198.331875;132.7;1;0
4700;1;224.20125;125.42;0;26.29119733
4701;1;232.824375;117.45;1;0
4702;1;208.679625;95.89;1;0
4703;1;179.361;64.6;1;0
4704;1;125.897625;45.09;1;0
4705;1;60.361875;39.95;1;0
4706;1;20.6955;37.21;1;0
4707;1;13.797;37.56;1;0
4708;1;13.797;43.19;1;0
4709;1;34.4925;67.66;1;0
4710;1;101.752875;98.26;1;0
4711;1;206.955;109.41;1;0
4712;1;270.766125;113.8;0;6.742316785
4713;1;281.113875;110.32;0;7.585106383
4714;1;224.20125;110.01;0;0
4715;1;182.81025;121.01;0;0
4716;1;156.940875;123.69;0;0
4717;1;169.01325;107.23;0;0
4718;1;172.4625;95.37;0;0
4719;1;162.11475;90.26;0;0
4720;1;141.41925;93.89;0;0
4721;1;136.245375;107.23;0;2.528368794
4722;1;146.593125;126.13;0;10.11347518
4723;1;198.331875;132.63;0;0.842789598
4724;1;224.20125;125.36;0;0
4725;1;232.824375;117.4;0;0
4726;1;208.679625;95.86;0;4.21394799
4727;1;179.361;64.59;0;1.685579196
4728;1;125.897625;45.06;1;0
4729;1;77.608125;39.95;1;0
4730;1;31.04325;37.2;1;0
4731;1;20.6955;37.54;1;0
4732;1;3.44925;43.16;1;0
4733;1;6.8985;67.63;1;0
4734;1;34.4925;98.24;1;0
4735;1;94.854375;109.37;1;0
4736;1;182.81025;113.76;0;10.57565012
4737;1;281.113875;110.28;0;63.45390071
4738;1;331.128;109.97;0;5.287825059
4739;1;306.98325;120.97;0;15.86347518
4740;1;270.766125;123.65;0;0
4741;1;250.070625;107.19;0;21.15130024
4742;1;270.766125;95.35;0;0
4743;1;243.172125;90.22;0;0
4744;1;232.824375;93.86;0;21.15130024
4745;1;243.172125;107.2;0;5.287825059
4746;1;306.98325;126.09;0;21.15130024
4747;1;377.692875;132.59;0;47.59042553
4748;1;377.692875;125.32;1;0
4749;1;317.331;117.36;1;0
4750;1;236.273625;95.82;1;0
4751;1;162.11475;64.56;1;0
4752;1;117.2745;45.06;1;0
4753;1;70.709625;39.94;1;0
4754;1;36.217125;37.19;1;0
4755;1;15.521625;37.54;1;0
4756;1;0;43.15;1;0
4757;1;3.44925;67.62;1;0
4758;1;6.8985;98.22;1;0
4759;1;50.014125;109.36;1;0
4760;1;125.897625;113.74;0;7.38659173
4761;1;253.519875;110.26;0;14.77318346
4762;1;367.345125;109.93;0;0
4763;1;448.4025;120.93;0;0
4764;1;448.4025;123.62;0;0
4765;1;405.286875;107.16;0;4.924394487
4766;1;317.331;95.32;0;0
4767;1;243.172125;90.22;0;0
4768;1;169.01325;93.84;0;1.231098622
4769;1;146.593125;107.17;0;0
4770;1;151.767;126.05;0;8.617690351
4771;1;182.81025;132.55;0;9.848788973
4772;1;206.955;125.28;0;7.38659173
4773;1;189.70875;117.33;0;2.462197243
4774;1;182.81025;95.8;0;8.617690351
4775;1;141.41925;64.56;1;0
4776;1;101.752875;45.05;1;0
4777;1;60.361875;39.93;1;0
4778;1;20.6955;37.19;1;0
4779;1;13.797;37.53;1;0
4780;1;13.797;43.15;1;0
4781;1;34.4925;67.6;1;0
4782;1;101.752875;98.19;1;0
4783;1;206.955;109.32;1;0
4784;1;270.766125;113.72;1;0
4785;1;281.113875;110.24;0;40.05074093
4786;1;224.20125;109.92;0;0
4787;1;182.81025;120.91;0;4.005074093
4788;1;156.940875;123.6;0;8.010148186
4789;1;169.01325;107.15;0;0
4790;1;172.4625;95.31;0;8.010148186
4791;1;162.11475;90.18;0;20.02537047
4792;1;141.41925;93.81;0;0
4793;1;136.245375;107.16;0;0
4794;1;146.593125;126.04;0;40.05074093
4795;1;198.331875;132.54;0;8.010148186
4796;1;224.20125;125.27;0;8.010148186
4797;1;232.824375;117.31;0;12.01522228
4798;1;208.679625;95.78;0;16.02029637
4799;1;179.361;69.14;1;0
4800;1;125.897625;54.32;1;0
4801;1;60.361875;42.41;1;0
4802;1;20.6955;39.49;1;0
4803;1;13.797;39.51;1;0
4804;1;13.797;40.1;1;0
4805;1;34.4925;46.29;1;0
4806;1;101.752875;66.45;1;0
4807;1;206.955;94.16;1;0
4808;1;270.766125;118.14;1;0
4809;1;281.113875;128.89;0;48.22003113
4810;1;224.20125;132.49;0;12.05500778
4811;1;182.81025;141.47;0;8.036671856
4812;1;156.940875;141.21;0;8.036671856
4813;1;169.01325;126.95;0;0
4814;1;172.4625;117.41;0;24.11001557
4815;1;162.11475;114.45;0;0
4816;1;141.41925;115.08;0;0
4817;1;136.245375;126.89;0;0
4818;1;146.593125;140.27;0;36.16502335
4819;1;198.331875;138.96;0;28.12835149
4820;1;224.20125;124.13;1;0
4821;1;232.824375;117.26;1;0
4822;1;208.679625;105.32;1;0
4823;1;179.361;76.13;1;0
4824;1;125.897625;56.31;1;0
4825;1;60.361875;44.28;1;0
4826;1;20.6955;40.25;1;0
4827;1;13.797;39.28;1;0
4828;1;13.797;38.66;1;0
4829;1;34.4925;39.04;1;0
4830;1;101.752875;49.37;1;0
4831;1;206.955;78.39;1;0
4832;1;270.766125;117.72;1;0
4833;1;281.113875;142.87;1;0
4834;1;224.20125;157.89;1;0
4835;1;182.81025;166.51;1;0
4836;1;156.940875;146.3;1;0
4837;1;169.01325;117.46;1;0
4838;1;172.4625;101.8;1;0
4839;1;162.11475;87.28;1;0
4840;1;141.41925;84.45;0;17.6713948
4841;1;136.245375;95.25;0;0
4842;1;146.593125;114.72;0;3.53427896
4843;1;198.331875;125.9;0;14.13711584
4844;1;224.20125;120.06;1;0
4845;1;232.824375;112.93;1;0
4846;1;208.679625;93.08;1;0
4847;1;179.361;63.57;1;0
4848;1;125.897625;45.05;1;0
4849;1;60.361875;39.91;1;0
4850;1;20.6955;37.18;1;0
4851;1;13.797;37.53;1;0
4852;1;13.797;43.15;1;0
4853;1;34.4925;67.6;1;0
4854;1;101.752875;98.18;1;0
4855;1;206.955;109.32;1;0
4856;1;270.766125;113.7;1;0
4857;1;281.113875;110.22;0;14.82914249
4858;1;224.20125;109.9;0;2.965828498
4859;1;182.81025;120.89;0;0
4860;1;156.940875;123.58;0;0
4861;1;169.01325;107.12;0;20.76079948
4862;1;172.4625;95.28;0;2.965828498
4863;1;162.11475;90.18;0;17.79497099
4864;1;141.41925;93.8;0;0
4865;1;136.245375;107.13;0;0
4866;1;146.593125;126.01;0;0
4867;1;198.331875;132.51;0;0
4868;1;224.20125;125.24;0;8.897485493
4869;1;232.824375;117.29;0;29.65828498
4870;1;208.679625;95.76;1;0
4871;1;179.361;64.54;1;0
4872;1;125.897625;45.05;1;0
4873;1;60.361875;39.91;1;0
4874;1;20.6955;37.18;1;0
4875;1;13.797;37.53;1;0
4876;1;13.797;43.15;1;0
4877;1;34.4925;67.6;1;0
4878;1;101.752875;98.18;1;0
4879;1;206.955;109.32;1;0
4880;1;270.766125;113.71;1;0
4881;1;281.113875;110.24;1;0
4882;1;224.20125;109.91;1;0
4883;1;182.81025;120.9;0;1.903073286
4884;1;156.940875;123.59;0;1.903073286
4885;1;169.01325;107.14;1;0
4886;1;172.4625;95.29;1;0
4887;1;162.11475;90.18;1;0
4888;1;141.41925;93.81;1;0
4889;1;136.245375;107.15;0;3.806146572
4890;1;146.593125;126.02;1;0
4891;1;198.331875;132.52;1;0
4892;1;224.20125;125.26;1;0
4893;1;232.824375;117.31;1;0
4894;1;208.679625;95.78;1;0
4895;1;179.361;64.55;1;0
4896;1;125.897625;45.06;1;0
4897;1;77.608125;39.93;1;0
4898;1;31.04325;37.19;1;0
4899;1;20.6955;37.54;1;0
4900;1;3.44925;43.15;1;0
4901;1;6.8985;67.61;1;0
4902;1;34.4925;98.21;1;0
4903;1;94.854375;109.33;1;0
4904;1;182.81025;113.72;1;0
4905;1;281.113875;110.24;1;0
4906;1;331.128;109.93;1;0
4907;1;306.98325;120.93;0;14.1138129
4908;1;270.766125;123.61;0;0
4909;1;250.070625;107.15;0;12.27288078
4910;1;270.766125;95.32;1;0
4911;1;243.172125;90.22;1;0
4912;1;232.824375;93.83;1;0
4913;1;243.172125;107.16;0;1.840932117
4914;1;306.98325;126.05;0;0
4915;1;377.692875;132.55;0;1.840932117
4916;1;377.692875;125.28;0;6.136440391
4917;1;317.331;117.32;0;0
4918;1;236.273625;95.79;0;0
4919;1;162.11475;64.56;0;6.750084431
4920;1;117.2745;45.06;1;0
4921;1;70.709625;39.95;1;0
4922;1;36.217125;37.2;1;0
4923;1;15.521625;37.54;1;0
4924;1;0;43.16;1;0
4925;1;3.44925;67.62;1;0
4926;1;6.8985;98.22;1;0
4927;1;50.014125;109.36;1;0
4928;1;125.897625;113.76;1;0
4929;1;253.519875;110.28;1;0
4930;1;367.345125;109.96;1;0
4931;1;448.4025;120.95;1;0
4932;1;448.4025;123.64;0;10.5400982
4933;1;405.286875;107.18;0;4.517184942
4934;1;317.331;95.33;1;0
4935;1;243.172125;90.22;0;2.258592471
4936;1;169.01325;93.84;0;0
4937;1;146.593125;107.19;0;0
4938;1;151.767;126.08;0;2.258592471
4939;1;182.81025;132.59;1;0
4940;1;206.955;125.31;1;0
4941;1;189.70875;117.35;1;0
4942;1;182.81025;95.81;1;0
4943;1;141.41925;64.58;1;0
4944;1;101.752875;45.08;1;0
4945;1;60.361875;39.95;1;0
4946;1;20.6955;37.2;1;0
4947;1;13.797;37.56;1;0
4948;1;13.797;43.18;1;0
4949;1;34.4925;67.65;1;0
4950;1;101.752875;98.26;1;0
4951;1;206.955;109.4;1;0
4952;1;270.766125;113.79;1;0
4953;1;281.113875;110.32;1;0
4954;1;224.20125;109.99;1;0
4955;1;182.81025;120.98;0;1.178092987
4956;1;156.940875;123.68;0;0
4957;1;169.01325;107.22;0;1.178092987
4958;1;172.4625;95.36;1;0
4959;1;162.11475;90.26;0;1.178092987
4960;1;141.41925;93.88;0;0
4961;1;136.245375;107.22;0;1.178092987
4962;1;146.593125;126.11;1;0
4963;1;198.331875;132.63;0;1.178092987
4964;1;224.20125;125.35;0;1.178092987
4965;1;232.824375;117.39;1;0
4966;1;208.679625;95.84;1;0
4967;1;179.361;69.2;1;0
4968;1;125.897625;54.37;1;0
4969;1;60.361875;42.46;1;0
4970;1;20.6955;39.54;1;0
4971;1;13.797;39.56;1;0
4972;1;13.797;40.14;1;0
4973;1;34.4925;46.36;1;0
4974;1;101.752875;66.53;1;0
4975;1;206.955;94.25;1;0
4976;1;270.766125;118.26;1;0
4977;1;281.113875;129.03;0;8.996346443
4978;1;224.20125;132.63;1;0
4979;1;182.81025;141.63;0;12.85192349
4980;1;156.940875;141.36;0;12.85192349
4981;1;169.01325;127.08;0;3.855577047
4982;1;172.4625;117.54;1;0
4983;1;162.11475;114.57;0;1.927788523
4984;1;141.41925;115.21;0;0
4985;1;136.245375;127.03;0;0
4986;1;146.593125;140.43;0;1.927788523
4987;1;198.331875;139.11;1;0
4988;1;224.20125;124.27;1;0
4989;1;232.824375;117.38;1;0
4990;1;208.679625;105.43;1;0
4991;1;179.361;76.23;1;0
4992;1;125.897625;56.4;1;0
4993;1;60.361875;44.35;1;0
4994;1;20.6955;40.32;1;0
4995;1;13.797;39.34;1;0
4996;1;13.797;38.7;1;0
4997;1;34.4925;39.1;1;0
4998;1;101.752875;49.45;1;0
4999;1;206.955;78.52;1;0
5000;1;270.766125;117.91;1;0
5001;1;281.113875;143.09;1;0
5002;1;224.20125;158.15;1;0
5003;1;182.81025;166.79;1;0
5004;1;156.940875;146.53;1;0
5005;1;169.01325;117.65;1;0
5006;1;172.4625;101.98;1;0
5007;1;162.11475;87.42;0;3.17178881
5008;1;141.41925;84.59;0;13.59338061
5009;1;136.245375;95.41;0;0
5010;1;146.593125;114.9;0;0
5011;1;198.331875;126.1;0;0
5012;1;224.20125;120.26;0;0
5013;1;232.824375;113.11;0;0
5014;1;208.679625;93.23;0;0
5015;1;179.361;63.69;0;15.85894405
5016;1;125.897625;45.14;1;0
5017;1;60.361875;39.99;1;0
5018;1;20.6955;37.26;1;0
5019;1;13.797;37.6;1;0
5020;1;13.797;43.23;1;0
5021;1;34.4925;67.73;1;0
5022;1;101.752875;98.38;1;0
5023;1;206.955;109.54;1;0
5024;1;270.766125;113.93;1;0
5025;1;281.113875;110.45;1;0
5026;1;224.20125;110.13;1;0
5027;1;182.81025;121.15;1;0
5028;1;156.940875;123.84;0;9.787234042
5029;1;169.01325;107.35;0;9.787234042
5030;1;172.4625;95.49;1;0
5031;1;162.11475;90.38;1;0
5032;1;141.41925;94;1;0
5033;1;136.245375;107.35;1;0
5034;1;146.593125;126.27;1;0
5035;1;198.331875;132.79;0;9.787234042
5036;1;224.20125;125.51;0;0
5037;1;232.824375;117.54;0;0
5038;1;208.679625;95.96;0;9.787234042
5039;1;179.361;64.7;1;0
5040;1;125.897625;45.17;1;0
5041;1;60.361875;40.03;1;0
5042;1;20.6955;37.28;1;0
5043;1;13.797;37.62;1;0
5044;1;13.797;43.26;1;0
5045;1;34.4925;67.77;1;0
5046;1;101.752875;98.45;1;0
5047;1;206.955;109.6;0;23.72662798
5048;1;270.766125;114;0;35.58994197
5049;1;281.113875;110.52;0;0
5050;1;224.20125;110.21;0;0
5051;1;182.81025;121.22;0;0
5052;1;156.940875;123.91;0;0
5053;1;169.01325;107.42;0;0
5054;1;172.4625;95.55;0;0
5055;1;162.11475;90.42;0;0
5056;1;141.41925;94.06;0;0
5057;1;136.245375;107.42;0;0
5058;1;146.593125;126.35;0;0
5059;1;198.331875;132.87;0;47.45325596
5060;1;224.20125;125.59;0;23.72662798
5061;1;232.824375;117.61;1;0
5062;1;208.679625;96.03;1;0
5063;1;179.361;64.74;1;0
5064;1;125.897625;45.19;1;0
5065;1;77.608125;40.06;1;0
5066;1;31.04325;37.31;1;0
5067;1;20.6955;37.65;1;0
5068;1;3.44925;43.29;1;0
5069;1;6.8985;67.82;1;0
5070;1;34.4925;98.5;1;0
5071;1;94.854375;109.68;0;35.58994197
5072;1;182.81025;114.08;0;53.38491296
5073;1;281.113875;110.6;0;0
5074;1;331.128;110.27;0;0
5075;1;306.98325;121.3;0;0
5076;1;270.766125;124;0;0
5077;1;250.070625;107.49;0;0
5078;1;270.766125;95.61;0;0
5079;1;243.172125;90.5;0;0
5080;1;232.824375;94.12;0;0
5081;1;243.172125;107.5;0;0
5082;1;306.98325;126.43;0;0
5083;1;377.692875;132.95;0;71.17988394
5084;1;377.692875;125.67;0;35.58994197
5085;1;317.331;117.69;1;0
5086;1;236.273625;96.09;1;0
5087;1;162.11475;64.78;1;0
5088;1;117.2745;45.23;1;0
5089;1;70.709625;40.07;1;0
5090;1;36.217125;37.32;1;0
5091;1;15.521625;37.68;1;0
5092;1;0;43.33;1;0
5093;1;3.44925;67.86;1;0
5094;1;6.8985;98.57;1;0
5095;1;50.014125;109.76;0;26.69245648
5096;1;125.897625;114.16;0;40.03868472
5097;1;253.519875;110.68;0;0
5098;1;367.345125;110.34;0;0
5099;1;448.4025;121.39;0;0
5100;1;448.4025;124.08;0;0
5101;1;405.286875;107.57;0;0
5102;1;317.331;95.67;0;0
5103;1;243.172125;90.54;0;0
5104;1;169.01325;94.18;0;0
5105;1;146.593125;107.57;0;0
5106;1;151.767;126.53;0;0
5107;1;182.81025;133.06;0;53.38491296
5108;1;206.955;125.75;0;26.69245648
5109;1;189.70875;117.77;1;0
5110;1;182.81025;96.17;1;0
5111;1;141.41925;64.84;1;0
5112;1;101.752875;45.27;1;0
5113;1;60.361875;40.11;1;0
5114;1;20.6955;37.36;1;0
5115;1;13.797;37.7;1;0
5116;1;13.797;43.36;1;0
5117;1;34.4925;67.92;1;0
5118;1;101.752875;98.65;1;0
5119;1;206.955;109.84;0;46.05757196
5120;1;270.766125;114.24;0;34.54317897
5121;1;281.113875;110.76;0;0
5122;1;224.20125;110.45;0;0
5123;1;182.81025;121.48;0;0
5124;1;156.940875;124.18;0;0
5125;1;169.01325;107.65;0;0
5126;1;172.4625;95.75;0;0
5127;1;162.11475;90.62;0;28.78598248
5128;1;141.41925;94.26;0;0
5129;1;136.245375;107.65;0;0
5130;1;146.593125;126.63;0;0
5131;1;198.331875;133.15;0;69.08635794
5132;1;224.20125;125.85;0;17.27158949
5133;1;232.824375;117.87;1;0
5134;1;208.679625;96.24;1;0
5135;1;179.361;69.52;1;0
5136;1;125.897625;54.63;1;0
5137;1;60.361875;42.65;1;0
5138;1;20.6955;39.72;1;0
5139;1;13.797;39.74;1;0
5140;1;13.797;40.33;1;0
5141;1;34.4925;46.56;1;0
5142;1;101.752875;66.83;1;0
5143;1;206.955;94.68;0;47.63120567
5144;1;270.766125;118.81;0;71.44680851
5145;1;281.113875;129.63;0;0
5146;1;224.20125;133.24;0;0
5147;1;182.81025;142.28;0;0
5148;1;156.940875;142.02;0;0
5149;1;169.01325;127.66;0;0
5150;1;172.4625;118.08;0;0
5151;1;162.11475;115.09;0;0
5152;1;141.41925;115.73;0;0
5153;1;136.245375;127.61;0;0
5154;1;146.593125;141.06;0;47.63120567
5155;1;198.331875;139.75;0;71.44680851
5156;1;224.20125;124.83;1;0
5157;1;232.824375;117.91;1;0
5158;1;208.679625;105.91;1;0
5159;1;179.361;76.61;1;0
5160;1;125.897625;56.69;1;0
5161;1;60.361875;44.58;1;0
5162;1;20.6955;40.52;1;0
5163;1;13.797;39.54;1;0
5164;1;13.797;38.9;1;0
5165;1;34.4925;39.3;1;0
5166;1;101.752875;49.71;1;0
5167;1;206.955;78.91;1;0
5168;1;270.766125;118.5;1;0
5169;1;281.113875;143.82;0;8.932792975
5170;1;224.20125;158.95;0;8.932792975
5171;1;182.81025;167.63;0;17.86558595
5172;1;156.940875;147.27;1;0
5173;1;169.01325;118.25;1;0
5174;1;172.4625;102.48;1;0
5175;1;162.11475;87.87;1;0
5176;1;141.41925;85.01;1;0
5177;1;136.245375;95.89;1;0
5178;1;146.593125;115.49;0;17.86558595
5179;1;198.331875;126.75;0;8.932792975
5180;1;224.20125;120.87;0;0
5181;1;232.824375;113.68;0;0
5182;1;208.679625;93.71;0;0
5183;1;179.361;64.04;0;0
5184;1;125.897625;45.39;0;0
5185;1;60.361875;40.23;0;0
5186;1;20.6955;37.47;0;0
5187;1;13.797;37.81;0;0
5188;1;13.797;43.46;0;0
